date,reading_time,bin_id,zone,fill_pct,volume_actual_m3,volume_nominal_m3,weight_estimated_kg,sensor_status,temperature_c,humidity_pct,day_of_week,is_holiday,lat,lng
2024-02-08,07:00:00,BIN-027,Ariana Centre,34.8,0.2299,0.66,69.0,OK,35.0,84.7,Thursday,False,36.86693,10.153904
2024-02-08,07:00:00,BIN-028,Ariana Centre,38.2,0.0916,0.24,27.5,OK,37.5,72.2,Thursday,False,36.872756,10.151777
2024-02-08,07:00:00,BIN-029,Ariana Centre,39.8,0.2628,0.66,78.8,OK,31.9,51.8,Thursday,False,36.857908,10.155824
2024-02-08,07:00:00,BIN-030,Ariana Centre,27.2,0.0652,0.24,19.6,OK,26.2,50.9,Thursday,False,36.871117,10.153595
2024-02-08,07:00:00,BIN-031,Ariana Centre,28.5,0.0684,0.24,20.5,OK,19.3,80.4,Thursday,False,36.870916,10.149366
2024-02-08,07:00:00,BIN-032,Ariana Centre,27.6,0.0662,0.24,19.9,OK,22.9,34.9,Thursday,False,36.871473,10.1486
2024-02-08,07:00:00,BIN-033,Ariana Centre,30.3,0.0728,0.24,21.8,OK,27.7,74.0,Thursday,False,36.871769,10.1583
2024-02-08,07:00:00,BIN-034,Ariana Centre,26.7,0.1761,0.66,52.8,OK,19.7,58.0,Thursday,False,36.867188,10.15775
2024-02-08,07:00:00,BIN-035,Ariana Centre,41.9,0.2764,0.66,82.9,OK,9.0,33.2,Thursday,False,36.874699,10.156385
2024-02-08,07:00:00,BIN-036,Ariana Centre,33.4,0.2204,0.66,66.1,OK,23.1,39.4,Thursday,False,36.860031,10.149619
2024-02-08,07:00:00,BIN-037,Ariana Centre,32.4,0.0777,0.24,23.3,OK,21.3,44.6,Thursday,False,36.869333,10.153307
2024-02-08,07:00:00,BIN-038,Ariana Centre,28.8,0.1903,0.66,57.1,OK,24.7,41.5,Thursday,False,36.87197,10.161657
2024-02-08,07:00:00,BIN-039,Ariana Centre,33.7,0.0808,0.24,24.2,OK,17.5,83.6,Thursday,False,36.861142,10.156045
2024-02-08,07:00:00,BIN-040,Ariana Centre,35.8,0.2365,0.66,71.0,OK,35.0,35.0,Thursday,False,36.86795,10.163549
2024-02-08,07:00:00,BIN-041,Ettadhamen,42.0,0.2773,0.66,83.2,OK,23.5,74.0,Thursday,False,36.848808,10.142066
2024-02-08,07:00:00,BIN-042,Ettadhamen,32.0,0.0767,0.24,23.0,OK,15.5,67.3,Thursday,False,36.842621,10.115184
2024-02-08,07:00:00,BIN-043,Ettadhamen,30.8,0.0739,0.24,22.2,OK,28.0,70.0,Thursday,False,36.832017,10.134613
2024-02-08,07:00:00,BIN-044,Ettadhamen,25.1,0.0603,0.24,18.1,OK,10.3,49.6,Thursday,False,36.833791,10.115154
2024-02-08,07:00:00,BIN-045,Ettadhamen,30.2,0.0724,0.24,21.7,OK,28.0,32.9,Thursday,False,36.833325,10.143271
2024-02-08,07:00:00,BIN-046,Ettadhamen,28.5,0.0684,0.24,20.5,OK,14.0,45.1,Thursday,False,36.831676,10.13348
2024-02-08,07:00:00,BIN-047,Ettadhamen,35.4,0.2338,0.66,70.1,OK,34.3,32.2,Thursday,False,36.82825,10.135481
2024-02-08,07:00:00,BIN-048,Ettadhamen,29.4,0.3233,1.1,97.0,OK,20.6,38.5,Thursday,False,36.852356,10.12993
2024-02-08,07:00:00,BIN-049,Ettadhamen,30.2,0.0724,0.24,21.7,OK,27.9,37.4,Thursday,False,36.844727,10.140177
2024-02-08,07:00:00,BIN-050,Ettadhamen,30.7,0.0736,0.24,22.1,OK,24.4,39.0,Thursday,False,36.840321,10.130674
2024-02-08,07:00:00,BIN-051,Ettadhamen,39.0,0.4294,1.1,128.8,OK,35.8,80.7,Thursday,False,36.828295,10.137684
2024-02-08,07:00:00,BIN-052,Ettadhamen,31.8,0.0762,0.24,22.9,OK,26.3,83.3,Thursday,False,36.838952,10.123487
2024-02-08,07:00:00,BIN-053,Ettadhamen,34.8,0.0836,0.24,25.1,OK,22.1,67.6,Thursday,False,36.839701,10.125848
2024-02-08,07:00:00,BIN-054,Ettadhamen,23.3,0.1536,0.66,46.1,OK,21.4,51.3,Thursday,False,36.82718,10.132353
2024-02-08,07:00:00,BIN-055,Ettadhamen,34.3,0.2263,0.66,67.9,OK,36.1,82.7,Thursday,False,36.845103,10.133511
2024-02-08,07:00:00,BIN-056,Ettadhamen,31.3,0.2064,0.66,61.9,OK,15.6,56.1,Thursday,False,36.829212,10.139314
2024-02-08,07:00:00,BIN-057,Ettadhamen,37.6,0.2482,0.66,74.5,OK,15.9,34.3,Thursday,False,36.843749,10.131195
2024-02-08,07:00:00,BIN-058,Ettadhamen,30.5,0.2012,0.66,60.4,OK,9.4,44.9,Thursday,False,36.837205,10.137884
2024-02-08,07:00:00,BIN-059,Ettadhamen,34.6,0.2285,0.66,68.5,OK,34.9,53.3,Thursday,False,36.839521,10.136079
2024-02-08,07:00:00,BIN-060,Ettadhamen,31.4,0.0754,0.24,22.6,OK,26.6,57.7,Thursday,False,36.851793,10.122954
2024-02-08,07:00:00,BIN-061,Ettadhamen,28.5,0.0685,0.24,20.6,OK,37.8,58.9,Thursday,False,36.843657,10.129888
2024-02-08,07:00:00,BIN-062,Ettadhamen,41.4,0.4558,1.1,136.7,OK,16.4,58.2,Thursday,False,36.851584,10.123547
2024-02-08,07:00:00,BIN-063,Ettadhamen,36.6,0.2414,0.66,72.4,OK,37.0,43.0,Thursday,False,36.846758,10.1429
2024-02-08,07:00:00,BIN-064,Ettadhamen,25.8,0.1704,0.66,51.1,OK,35.8,37.5,Thursday,False,36.829138,10.127505
2024-02-08,07:00:00,BIN-065,Ettadhamen,42.7,0.1024,0.24,30.7,OK,37.5,52.9,Thursday,False,36.844592,10.127684
2024-02-08,07:00:00,BIN-066,Ettadhamen,41.1,0.2712,0.66,81.4,FAULT,17.8,63.1,Thursday,False,36.833338,10.127108
2024-02-08,07:00:00,BIN-067,Ettadhamen,32.2,0.0772,0.24,23.2,OK,27.9,33.5,Thursday,False,36.843093,10.14288
2024-02-08,07:00:00,BIN-068,Ettadhamen,29.4,0.0705,0.24,21.1,OK,19.3,43.7,Thursday,False,36.850296,10.121297
2024-02-08,07:00:00,BIN-069,Ettadhamen,31.1,0.0747,0.24,22.4,OK,33.2,76.3,Thursday,False,36.847507,10.132667
2024-02-08,07:00:00,BIN-070,Ettadhamen,35.1,0.0841,0.24,25.2,OK,22.4,43.3,Thursday,False,36.839447,10.117477
2024-02-08,07:00:00,BIN-071,Ettadhamen,39.6,0.4356,1.1,130.7,OK,20.2,80.7,Thursday,False,36.851306,10.137225
2024-02-08,07:00:00,BIN-072,Ettadhamen,33.7,0.081,0.24,24.3,OK,24.6,52.1,Thursday,False,36.845228,10.118891
2024-02-08,07:00:00,BIN-073,Ettadhamen,44.7,0.2948,0.66,88.4,OK,15.2,79.3,Thursday,False,36.835414,10.144949
2024-02-08,07:00:00,BIN-074,Ettadhamen,37.4,0.0899,0.24,27.0,OK,8.8,53.0,Thursday,False,36.841676,10.138171
2024-02-08,07:00:00,BIN-075,Ettadhamen,30.1,0.331,1.1,99.3,OK,34.0,83.2,Thursday,False,36.851541,10.127608
2024-02-08,07:00:00,BIN-076,La Marsa,23.2,0.2548,1.1,76.4,OK,29.2,54.7,Thursday,False,36.890032,10.320734
2024-02-08,07:00:00,BIN-077,La Marsa,26.8,0.2949,1.1,88.5,OK,9.6,76.0,Thursday,False,36.877343,10.313298
2024-02-08,07:00:00,BIN-078,La Marsa,25.9,0.1712,0.66,51.4,OK,34.5,65.8,Thursday,False,36.8806,10.314902
2024-02-08,07:00:00,BIN-079,La Marsa,25.0,0.06,0.24,18.0,OK,24.1,65.0,Thursday,False,36.886695,10.311736
2024-02-08,07:00:00,BIN-080,La Marsa,22.5,0.054,0.24,16.2,OK,34.2,49.4,Thursday,False,36.873904,10.337169
2024-02-08,07:00:00,BIN-081,La Marsa,25.2,0.2774,1.1,83.2,OK,32.2,37.2,Thursday,False,36.880708,10.332068
2024-02-08,07:00:00,BIN-082,La Marsa,21.5,0.142,0.66,42.6,OK,8.4,59.9,Thursday,False,36.872275,10.332703
2024-02-08,07:00:00,BIN-083,La Marsa,24.4,0.2683,1.1,80.5,OK,24.2,73.9,Thursday,False,36.882259,10.320862
2024-02-08,07:00:00,BIN-084,La Marsa,27.9,0.0671,0.24,20.1,OK,17.6,78.5,Thursday,False,36.884771,10.32097
2024-02-08,07:00:00,BIN-085,La Marsa,25.7,0.1695,0.66,50.9,OK,17.9,52.1,Thursday,False,36.876983,10.313624
2024-02-08,07:00:00,BIN-086,La Marsa,18.9,0.0454,0.24,13.6,OK,29.3,46.3,Thursday,False,36.870295,10.331471
2024-02-08,07:00:00,BIN-087,La Marsa,23.8,0.1571,0.66,47.1,OK,26.9,60.3,Thursday,False,36.891,10.323173
2024-02-08,07:00:00,BIN-088,La Marsa,22.9,0.0549,0.24,16.5,OK,10.3,39.4,Thursday,False,36.877512,10.315526
2024-02-08,07:00:00,BIN-089,La Marsa,19.4,0.0466,0.24,14.0,OK,19.4,62.1,Thursday,False,36.870128,10.313384
2024-02-08,07:00:00,BIN-090,La Marsa,24.0,0.0577,0.24,17.3,OK,36.6,45.0,Thursday,False,36.874857,10.333056
2024-02-08,07:00:00,BIN-091,La Marsa,30.2,0.3322,1.1,99.7,OK,23.8,47.1,Thursday,False,36.884106,10.330856
2024-02-08,07:00:00,BIN-092,La Marsa,20.9,0.0502,0.24,15.1,OK,37.8,76.2,Thursday,False,36.886686,10.3154
2024-02-08,07:00:00,BIN-093,La Marsa,29.9,0.1977,0.66,59.3,OK,9.1,38.5,Thursday,False,36.875943,10.330306
2024-02-08,07:00:00,BIN-094,La Marsa,24.1,0.1593,0.66,47.8,OK,33.2,39.2,Thursday,False,36.874061,10.333091
2024-02-08,07:00:00,BIN-095,La Marsa,26.3,0.1735,0.66,52.0,OK,35.1,35.0,Thursday,False,36.881593,10.30707
2024-02-08,07:00:00,BIN-096,La Marsa,21.6,0.1424,0.66,42.7,OK,14.3,38.8,Thursday,False,36.87568,10.336456
2024-02-08,07:00:00,BIN-097,La Marsa,23.6,0.0567,0.24,17.0,OK,36.3,58.8,Thursday,False,36.875013,10.315917
2024-02-08,07:00:00,BIN-098,La Marsa,23.4,0.1545,0.66,46.4,OK,21.3,78.0,Thursday,False,36.878302,10.334639
2024-02-08,07:00:00,BIN-099,La Marsa,17.2,0.0412,0.24,12.4,OK,20.8,59.8,Thursday,False,36.868789,10.329865
2024-02-08,07:00:00,BIN-100,La Marsa,22.0,0.1454,0.66,43.6,OK,22.1,59.1,Thursday,False,36.871329,10.323295
2024-02-08,07:00:00,BIN-101,El Menzah,17.9,0.1178,0.66,35.3,OK,29.7,38.2,Thursday,False,36.851123,10.192226
2024-02-08,07:00:00,BIN-102,El Menzah,30.1,0.3308,1.1,99.2,OK,21.5,42.5,Thursday,False,36.84016,10.202785
2024-02-08,07:00:00,BIN-103,El Menzah,20.8,0.1373,0.66,41.2,OK,36.7,30.4,Thursday,False,36.856163,10.208555
2024-02-08,07:00:00,BIN-104,El Menzah,21.4,0.0513,0.24,15.4,OK,32.7,44.6,Thursday,False,36.845181,10.213383
2024-02-08,07:00:00,BIN-105,El Menzah,20.1,0.0482,0.24,14.5,OK,30.6,83.8,Thursday,False,36.838471,10.207144
2024-02-08,07:00:00,BIN-106,El Menzah,27.3,0.1801,0.66,54.0,OK,15.3,79.0,Thursday,False,36.855844,10.191339
2024-02-08,07:00:00,BIN-107,El Menzah,21.0,0.1383,0.66,41.5,OK,11.9,74.2,Thursday,False,36.850968,10.187867
2024-02-08,07:00:00,BIN-108,El Menzah,26.2,0.0628,0.24,18.8,OK,29.4,32.0,Thursday,False,36.856384,10.204223
2024-02-08,07:00:00,BIN-109,El Menzah,20.5,0.0491,0.24,14.7,OK,23.9,68.8,Thursday,False,36.85459,10.20318
2024-02-08,07:00:00,BIN-110,El Menzah,19.2,0.046,0.24,13.8,OK,11.8,55.4,Thursday,False,36.851955,10.210599
2024-02-08,07:00:00,BIN-111,El Menzah,22.3,0.0536,0.24,16.1,OK,11.8,60.3,Thursday,False,36.861401,10.205877
2024-02-08,07:00:00,BIN-112,El Menzah,20.8,0.2293,1.1,68.8,OK,35.7,31.2,Thursday,False,36.851781,10.199215
2024-02-08,07:00:00,BIN-113,El Menzah,13.4,0.0321,0.24,9.6,OK,9.3,70.0,Thursday,False,36.837016,10.202363
2024-02-08,07:00:00,BIN-114,El Menzah,19.8,0.1305,0.66,39.1,OK,16.7,52.6,Thursday,False,36.83875,10.196557
2024-02-08,07:00:00,BIN-115,El Menzah,25.1,0.0603,0.24,18.1,OK,28.5,84.0,Thursday,False,36.851704,10.210944
2024-02-08,07:00:00,BIN-116,El Menzah,25.6,0.0614,0.24,18.4,OK,37.5,65.7,Thursday,False,36.8463,10.190309
2024-02-08,07:00:00,BIN-117,El Menzah,19.6,0.2157,1.1,64.7,OK,22.3,60.7,Thursday,False,36.859804,10.198509
2024-02-08,07:00:00,BIN-118,El Menzah,22.5,0.0539,0.24,16.2,OK,31.7,53.2,Thursday,False,36.847965,10.19582
2024-02-08,07:00:00,BIN-119,El Menzah,12.3,0.0296,0.24,8.9,OK,34.1,55.3,Thursday,False,36.857909,10.203231
2024-02-08,07:00:00,BIN-120,El Menzah,30.3,0.2,0.66,60.0,OK,37.6,48.9,Thursday,False,36.850587,10.189628
2024-02-08,07:00:00,BIN-121,El Menzah,25.7,0.1699,0.66,51.0,OK,37.0,58.3,Thursday,False,36.854713,10.190028
2024-02-08,07:00:00,BIN-122,El Menzah,28.7,0.3155,1.1,94.7,OK,28.1,57.5,Thursday,False,36.850571,10.204366
2024-02-08,07:00:00,BIN-123,El Menzah,24.7,0.0593,0.24,17.8,OK,13.3,76.6,Thursday,False,36.855734,10.197652
2024-02-08,07:00:00,BIN-124,El Menzah,13.0,0.0856,0.66,25.7,OK,24.3,48.2,Thursday,False,36.857758,10.209845
2024-02-08,07:00:00,BIN-125,El Menzah,25.4,0.0609,0.24,18.3,OK,21.1,30.6,Thursday,False,36.846305,10.18595
2024-02-08,07:00:00,BIN-126,Raoued,9.9,0.0238,0.24,7.1,OK,15.2,63.8,Thursday,False,36.887646,10.095392
2024-02-08,07:00:00,BIN-127,Raoued,13.5,0.089,0.66,26.7,OK,25.8,76.3,Thursday,False,36.878535,10.102273
2024-02-08,07:00:00,BIN-128,Raoued,14.4,0.0953,0.66,28.6,OK,9.0,52.7,Thursday,False,36.895616,10.107295
2024-02-08,07:00:00,BIN-129,Raoued,10.7,0.1182,1.1,35.5,OK,14.2,34.7,Thursday,False,36.899525,10.118872
2024-02-08,07:00:00,BIN-130,Raoued,17.6,0.0422,0.24,12.7,OK,33.8,43.5,Thursday,False,36.892911,10.097822
2024-02-08,07:00:00,BIN-131,Raoued,12.1,0.0799,0.66,24.0,OK,15.2,82.0,Thursday,False,36.888127,10.106231
2024-02-08,07:00:00,BIN-132,Raoued,8.7,0.0958,1.1,28.7,OK,19.3,59.9,Thursday,False,36.891927,10.105068
2024-02-08,07:00:00,BIN-133,Raoued,13.2,0.0871,0.66,26.1,OK,26.7,47.6,Thursday,False,36.887637,10.099249
2024-02-08,07:00:00,BIN-134,Raoued,21.4,0.1412,0.66,42.4,OK,10.3,59.7,Thursday,False,36.880329,10.099215
2024-02-08,07:00:00,BIN-135,Raoued,17.7,0.0425,0.24,12.8,OK,32.6,41.4,Thursday,False,36.894765,10.098439
2024-02-08,07:00:00,BIN-136,Raoued,13.6,0.0897,0.66,26.9,OK,17.8,55.2,Thursday,False,36.88836,10.121158
2024-02-08,07:00:00,BIN-137,Raoued,20.6,0.0495,0.24,14.9,OK,22.7,58.1,Thursday,False,36.886146,10.101467
2024-02-08,07:00:00,BIN-138,Raoued,13.9,0.0334,0.24,10.0,OK,35.8,50.1,Thursday,False,36.881975,10.110787
2024-02-08,07:00:00,BIN-139,Raoued,14.5,0.0347,0.24,10.4,OK,21.9,80.4,Thursday,False,36.887855,10.101534
2024-02-08,07:00:00,BIN-140,Raoued,16.6,0.1094,0.66,32.8,OK,36.8,48.7,Thursday,False,36.890468,10.120756
2024-02-08,07:00:00,BIN-141,Raoued,13.8,0.033,0.24,9.9,OK,37.3,31.4,Thursday,False,36.878727,10.112133
2024-02-08,07:00:00,BIN-142,Raoued,14.3,0.0343,0.24,10.3,OK,15.2,64.6,Thursday,False,36.887642,10.120332
2024-02-08,07:00:00,BIN-143,Raoued,12.6,0.0303,0.24,9.1,OK,10.5,36.3,Thursday,False,36.883163,10.119216
2024-02-08,07:00:00,BIN-144,Raoued,17.5,0.042,0.24,12.6,OK,36.7,45.7,Thursday,False,36.884493,10.122379
2024-02-08,07:00:00,BIN-145,Raoued,8.5,0.0203,0.24,6.1,OK,18.3,38.8,Thursday,False,36.894306,10.115098
2024-02-08,07:00:00,BIN-146,Sidi Thabet,15.3,0.0368,0.24,11.0,OK,27.9,50.2,Thursday,False,36.922491,10.057219
2024-02-08,07:00:00,BIN-147,Sidi Thabet,13.2,0.0316,0.24,9.5,OK,21.6,66.8,Thursday,False,36.929683,10.048207
2024-02-08,07:00:00,BIN-148,Sidi Thabet,13.4,0.0322,0.24,9.7,OK,12.9,71.8,Thursday,False,36.917674,10.059729
2024-02-08,07:00:00,BIN-149,Sidi Thabet,15.8,0.0379,0.24,11.4,OK,34.2,63.6,Thursday,False,36.922018,10.052575
2024-02-08,07:00:00,BIN-150,Sidi Thabet,14.9,0.0985,0.66,29.6,OK,33.0,50.6,Thursday,False,36.930134,10.045355
2024-02-08,07:00:00,BIN-151,Sidi Thabet,13.3,0.032,0.24,9.6,OK,12.5,74.2,Thursday,False,36.911726,10.044803
2024-02-08,07:00:00,BIN-152,Sidi Thabet,12.9,0.031,0.24,9.3,OK,12.1,64.7,Thursday,False,36.919805,10.065689
2024-02-08,07:00:00,BIN-153,Sidi Thabet,13.4,0.0882,0.66,26.5,OK,21.9,31.4,Thursday,False,36.909749,10.050666
2024-02-08,07:00:00,BIN-154,Sidi Thabet,18.2,0.0436,0.24,13.1,OK,17.0,33.1,Thursday,False,36.924934,10.034733
2024-02-08,07:00:00,BIN-155,Sidi Thabet,9.8,0.0647,0.66,19.4,OK,33.7,39.5,Thursday,False,36.911856,10.046109
2024-02-08,07:00:00,BIN-156,Sidi Thabet,10.2,0.1119,1.1,33.6,OK,30.1,45.6,Thursday,False,36.92134,10.039711
2024-02-08,07:00:00,BIN-157,Sidi Thabet,12.0,0.0792,0.66,23.8,FAULT,29.1,62.1,Thursday,False,36.927453,10.049415
2024-02-08,07:00:00,BIN-158,Sidi Thabet,17.0,0.112,0.66,33.6,OK,16.7,76.0,Thursday,False,36.929581,10.058619
2024-02-08,07:00:00,BIN-159,Sidi Thabet,14.2,0.0939,0.66,28.2,OK,10.7,73.8,Thursday,False,36.925776,10.054042
2024-02-08,07:00:00,BIN-160,Sidi Thabet,13.3,0.032,0.24,9.6,OK,9.2,69.5,Thursday,False,36.910583,10.05763
2024-02-08,07:00:00,BIN-161,Kalaat Landlous,13.6,0.1492,1.1,44.8,OK,25.2,62.1,Thursday,False,36.948296,10.028735
2024-02-08,07:00:00,BIN-162,Kalaat Landlous,17.9,0.1183,0.66,35.5,OK,35.8,56.3,Thursday,False,36.950723,10.02865
2024-02-08,07:00:00,BIN-163,Kalaat Landlous,16.9,0.0405,0.24,12.2,OK,32.0,66.0,Thursday,False,36.951997,10.012906
2024-02-08,07:00:00,BIN-164,Kalaat Landlous,11.1,0.0267,0.24,8.0,OK,20.2,34.7,Thursday,False,36.95413,10.027018
2024-02-08,07:00:00,BIN-165,Kalaat Landlous,19.9,0.1312,0.66,39.4,OK,37.0,36.3,Thursday,False,36.952759,10.007421
2024-02-08,07:00:00,BIN-166,Kalaat Landlous,20.0,0.132,0.66,39.6,OK,29.9,42.8,Thursday,False,36.957962,10.029882
2024-02-08,07:00:00,BIN-167,Kalaat Landlous,10.2,0.0672,0.66,20.2,OK,22.2,41.1,Thursday,False,36.94134,10.017219
2024-02-08,07:00:00,BIN-168,Kalaat Landlous,13.7,0.0328,0.24,9.8,OK,21.0,39.7,Thursday,False,36.947032,10.027602
2024-02-08,07:00:00,BIN-169,Kalaat Landlous,16.4,0.1082,0.66,32.5,OK,10.6,57.1,Thursday,False,36.948338,10.018732
2024-02-08,07:00:00,BIN-170,Kalaat Landlous,12.4,0.0299,0.24,9.0,OK,31.0,38.3,Thursday,False,36.961378,10.023678
2024-02-08,07:00:00,BIN-171,El Aouina,19.8,0.1304,0.66,39.1,OK,34.5,68.9,Thursday,False,36.839975,10.21638
2024-02-08,07:00:00,BIN-172,El Aouina,23.5,0.0563,0.24,16.9,OK,9.2,45.9,Thursday,False,36.84409,10.217764
2024-02-08,07:00:00,BIN-173,El Aouina,24.2,0.058,0.24,17.4,OK,12.9,58.9,Thursday,False,36.83929,10.224137
2024-02-08,07:00:00,BIN-174,El Aouina,19.6,0.1294,0.66,38.8,OK,27.3,69.1,Thursday,False,36.830536,10.210887
2024-02-08,07:00:00,BIN-175,El Aouina,28.8,0.069,0.24,20.7,OK,17.1,49.8,Thursday,False,36.840776,10.224458
2024-02-08,07:00:00,BIN-176,El Aouina,25.5,0.0612,0.24,18.4,OK,11.2,61.7,Thursday,False,36.843112,10.208491
2024-02-08,07:00:00,BIN-177,El Aouina,20.0,0.048,0.24,14.4,OK,10.1,41.9,Thursday,False,36.829995,10.223792
2024-02-08,07:00:00,BIN-178,El Aouina,17.9,0.0431,0.24,12.9,OK,29.8,68.3,Thursday,False,36.826691,10.209565
2024-02-08,07:00:00,BIN-179,El Aouina,22.8,0.1505,0.66,45.1,OK,15.0,53.7,Thursday,False,36.843037,10.215094
2024-02-08,07:00:00,BIN-180,El Aouina,27.0,0.0648,0.24,19.4,OK,9.6,46.5,Thursday,False,36.845395,10.217788
2024-02-09,07:00:00,BIN-001,Ariana Centre,33.1,0.0795,0.24,23.9,OK,37.7,80.1,Friday,False,36.860632,10.157948
2024-02-09,07:00:00,BIN-002,Ariana Centre,38.7,0.4262,1.1,127.9,OK,14.5,60.1,Friday,False,36.861056,10.146156
2024-02-09,07:00:00,BIN-003,Ariana Centre,35.4,0.0851,0.24,25.5,OK,34.6,73.6,Friday,False,36.859942,10.161374
2024-02-09,07:00:00,BIN-004,Ariana Centre,35.6,0.2352,0.66,70.6,OK,32.4,31.7,Friday,False,36.867942,10.16125
2024-02-09,07:00:00,BIN-005,Ariana Centre,30.3,0.1998,0.66,59.9,OK,12.8,72.0,Friday,False,36.863916,10.172743
2024-02-09,07:00:00,BIN-006,Ariana Centre,37.2,0.0892,0.24,26.8,OK,32.0,62.6,Friday,False,36.859477,10.150666
2024-02-09,07:00:00,BIN-007,Ariana Centre,30.8,0.0739,0.24,22.2,OK,10.3,79.2,Friday,False,36.86867,10.166236
2024-02-09,07:00:00,BIN-008,Ariana Centre,39.5,0.0949,0.24,28.5,OK,9.7,69.4,Friday,False,36.861743,10.163506
2024-02-09,07:00:00,BIN-009,Ariana Centre,40.9,0.2697,0.66,80.9,OK,12.6,68.9,Friday,False,36.868438,10.164345
2024-02-09,07:00:00,BIN-010,Ariana Centre,43.2,0.2852,0.66,85.6,OK,10.3,50.8,Friday,False,36.863264,10.164165
2024-02-09,07:00:00,BIN-011,Ariana Centre,40.0,0.4405,1.1,132.2,OK,8.8,40.8,Friday,False,36.874444,10.158552
2024-02-09,07:00:00,BIN-012,Ariana Centre,31.3,0.0752,0.24,22.6,OK,29.8,35.1,Friday,False,36.850183,10.164451
2024-02-09,07:00:00,BIN-013,Ariana Centre,40.0,0.2643,0.66,79.3,OK,37.3,33.0,Friday,False,36.856557,10.147593
2024-02-09,07:00:00,BIN-014,Ariana Centre,37.8,0.0907,0.24,27.2,OK,21.2,76.6,Friday,False,36.855468,10.150742
2024-02-09,07:00:00,BIN-015,Ariana Centre,29.0,0.1911,0.66,57.3,OK,33.7,63.7,Friday,False,36.860375,10.17612
2024-02-09,07:00:00,BIN-016,Ariana Centre,37.1,0.089,0.24,26.7,OK,20.7,77.8,Friday,False,36.85667,10.173221
2024-02-09,07:00:00,BIN-017,Ariana Centre,32.6,0.3591,1.1,107.7,OK,26.2,52.1,Friday,False,36.859172,10.162528
2024-02-09,07:00:00,BIN-018,Ariana Centre,45.0,0.108,0.24,32.4,OK,19.9,67.8,Friday,False,36.857675,10.17256
2024-02-09,07:00:00,BIN-019,Ariana Centre,36.3,0.2394,0.66,71.8,OK,37.6,43.6,Friday,False,36.865148,10.164935
2024-02-09,07:00:00,BIN-020,Ariana Centre,37.4,0.247,0.66,74.1,OK,22.8,70.8,Friday,False,36.861834,10.148947
2024-02-09,07:00:00,BIN-021,Ariana Centre,39.2,0.094,0.24,28.2,OK,31.4,61.9,Friday,False,36.867025,10.159894
2024-02-09,07:00:00,BIN-022,Ariana Centre,37.7,0.0906,0.24,27.2,OK,27.7,60.8,Friday,False,36.865396,10.154941
2024-02-09,07:00:00,BIN-023,Ariana Centre,32.3,0.213,0.66,63.9,OK,16.9,76.4,Friday,False,36.855109,10.154035
2024-02-09,07:00:00,BIN-024,Ariana Centre,39.7,0.437,1.1,131.1,OK,34.7,72.8,Friday,False,36.861911,10.172562
2024-02-09,07:00:00,BIN-025,Ariana Centre,32.1,0.2119,0.66,63.6,OK,24.3,58.9,Friday,False,36.871558,10.170473
2024-02-09,07:00:00,BIN-026,Ariana Centre,35.3,0.0847,0.24,25.4,OK,13.1,55.7,Friday,False,36.85807,10.16772
2024-02-09,07:00:00,BIN-027,Ariana Centre,30.2,0.1992,0.66,59.8,FAULT,25.3,40.3,Friday,False,36.86693,10.153904
2024-02-09,07:00:00,BIN-028,Ariana Centre,34.9,0.0837,0.24,25.1,OK,35.4,76.1,Friday,False,36.872756,10.151777
2024-02-09,07:00:00,BIN-029,Ariana Centre,41.6,0.2742,0.66,82.3,OK,36.4,70.8,Friday,False,36.857908,10.155824
2024-02-09,07:00:00,BIN-030,Ariana Centre,37.0,0.0889,0.24,26.7,OK,11.4,64.1,Friday,False,36.871117,10.153595
2024-02-09,07:00:00,BIN-031,Ariana Centre,26.0,0.0623,0.24,18.7,OK,20.6,31.3,Friday,False,36.870916,10.149366
2024-02-09,07:00:00,BIN-032,Ariana Centre,39.0,0.0937,0.24,28.1,OK,33.9,72.8,Friday,False,36.871473,10.1486
2024-02-09,07:00:00,BIN-033,Ariana Centre,40.2,0.0964,0.24,28.9,OK,24.8,41.3,Friday,False,36.871769,10.1583
2024-02-09,07:00:00,BIN-034,Ariana Centre,46.5,0.3067,0.66,92.0,OK,34.3,76.3,Friday,False,36.867188,10.15775
2024-02-09,07:00:00,BIN-035,Ariana Centre,34.1,0.225,0.66,67.5,OK,24.0,31.8,Friday,False,36.874699,10.156385
2024-02-09,07:00:00,BIN-036,Ariana Centre,33.1,0.2185,0.66,65.5,OK,21.2,58.5,Friday,False,36.860031,10.149619
2024-02-09,07:00:00,BIN-037,Ariana Centre,34.4,0.0826,0.24,24.8,OK,16.2,53.7,Friday,False,36.869333,10.153307
2024-02-09,07:00:00,BIN-038,Ariana Centre,27.9,0.1842,0.66,55.3,OK,10.9,42.7,Friday,False,36.87197,10.161657
2024-02-09,07:00:00,BIN-039,Ariana Centre,44.9,0.1078,0.24,32.3,OK,20.0,35.8,Friday,False,36.861142,10.156045
2024-02-09,07:00:00,BIN-040,Ariana Centre,30.8,0.2033,0.66,61.0,OK,25.3,56.4,Friday,False,36.86795,10.163549
2024-02-09,07:00:00,BIN-041,Ettadhamen,24.0,0.1586,0.66,47.6,OK,23.4,30.3,Friday,False,36.848808,10.142066
2024-02-09,07:00:00,BIN-042,Ettadhamen,37.7,0.0905,0.24,27.1,OK,16.1,74.0,Friday,False,36.842621,10.115184
